gameDate;teamName;scorer;goalMinute;ownGoal;penalty;homeTeamName;awayTeamName
1986-06-11;Belgium;Daniel Veyt;59;0;0;Paraguay;Belgium
1986-06-11;Paraguay;Roberto Cabanas;76;0;0;Paraguay;Belgium
1986-06-11;Morocco;Abderrazak Khairi;19;0;0;Portugal;Morocco
1986-06-11;Morocco;Abderrazak Khairi;26;0;0;Portugal;Morocco
1986-06-11;Morocco;Abdelkrim Merry;62;0;0;Portugal;Morocco
1986-06-11;Portugal;Diamantino Miranda;80;0;0;Portugal;Morocco
1986-06-12;Spain;Ramon Caldere;15;0;0;Algeria;Spain
1986-06-12;Spain;Ramon Caldere;68;0;0;Algeria;Spain
1986-06-12;Spain;Eloy;70;0;0;Algeria;Spain
1986-06-12;Brazil;Careca;15;0;0;Northern Ireland;Brazil
1986-06-12;Brazil;Josimar;42;0;0;Northern Ireland;Brazil
1986-06-12;Brazil;Careca;87;0;0;Northern Ireland;Brazil
1986-06-13;Denmark;Jesper Olsen;43;0;1;Denmark;Germany
1986-06-13;Denmark;John Eriksen;62;0;0;Denmark;Germany
1986-06-15;Mexico;Manuel Negrete Arias;34;0;0;Mexico;Bulgaria
1986-06-15;Mexico;Raul Servin;61;0;0;Mexico;Bulgaria
1986-06-15;Russia;Igor Belanov;27;0;0;Russia;Belgium
1986-06-15;Belgium;Enzo Scifo;56;0;0;Russia;Belgium
1986-06-15;Russia;Igor Belanov;70;0;0;Russia;Belgium
1986-06-15;Belgium;Jan Ceulemans;77;0;0;Russia;Belgium
1986-06-15;Belgium;Stephane Demol;102;0;0;Russia;Belgium
1986-06-15;Belgium;Nico Claesen;110;0;0;Russia;Belgium
1986-06-15;Russia;Igor Belanov;111;0;1;Russia;Belgium
1986-06-16;Argentina;Pedro Pasculli;42;0;0;Argentina;Uruguay
1986-06-16;Brazil;Socrates;30;0;1;Brazil;Poland
1986-06-16;Brazil;Josimar;55;0;0;Brazil;Poland
1986-06-16;Brazil;Edino Nazareth Filho;79;0;0;Brazil;Poland
1986-06-16;Brazil;Careca;83;0;1;Brazil;Poland
1986-06-17;France;Michel Platini;15;0;0;Italy;France
1986-06-17;France;Yannick Stopyra;57;0;0;Italy;France
1986-06-17;Germany;Lothar Matthaus;88;0;0;Morocco;Germany
1986-06-18;Denmark;Jesper Olsen;33;0;1;Denmark;Spain
1986-06-18;Spain;Emilio Butragueno;43;0;0;Denmark;Spain
1986-06-18;Spain;Emilio Butragueno;56;0;0;Denmark;Spain
1986-06-18;Spain;Andoni Goikoetxea Olaskoaga;68;0;1;Denmark;Spain
1986-06-18;Spain;Emilio Butragueno;80;0;0;Denmark;Spain
1986-06-18;Spain;Emilio Butragueno;88;0;1;Denmark;Spain
1986-06-18;England;Gary Lineker;31;0;0;England;Paraguay
1986-06-18;England;Peter Beardsley;56;0;0;England;Paraguay
1986-06-18;England;Gary Lineker;73;0;0;England;Paraguay
1986-06-21;Brazil;Careca;17;0;0;Brazil;France
1986-06-21;France;Michel Platini;40;0;0;Brazil;France
1986-06-22;Argentina;Diego Maradona;51;0;0;Argentina;England
1986-06-22;Argentina;Diego Maradona;55;0;0;Argentina;England
1986-06-22;England;Gary Lineker;81;0;0;Argentina;England
1986-06-22;Belgium;Jan Ceulemans;35;0;0;Spain;Belgium
1986-06-22;Spain;Juan Antonio Senor;85;0;0;Spain;Belgium
1986-06-25;Argentina;Diego Maradona;51;0;0;Argentina;Belgium
1986-06-25;Argentina;Diego Maradona;63;0;0;Argentina;Belgium
